
;NB_triplets
Nb triplets;48751

;NB_o
Nb "o";22185

;NB_s
Nb "s";14637

;NB_p
nb "p";6

;ID;NAME;NB
Distribution of linked "o";"17321128";1
Distribution of linked "o";"18041201";1
Distribution of linked "o";"Q14439";1
Distribution of linked "o";"19471024";1
Distribution of linked "o";"19120309";1
Distribution of linked "o";"Q271460";1
Distribution of linked "o";"19500320";1
Distribution of linked "o";"18860303";1
Distribution of linked "o";"19820925";1
Distribution of linked "o";"19841002";1
Distribution of linked "o";"20091210";1
Distribution of linked "o";"12070101";1
Distribution of linked "o";"18990121";1
Distribution of linked "o";"19541202";1
Distribution of linked "o";"18970520";1
Distribution of linked "o";"19400331";1
Distribution of linked "o";"19780320";1
Distribution of linked "o";"19310605";1
Distribution of linked "o";"20060719";1
Distribution of linked "o";"19840523";1
Distribution of linked "o";"18791216";1
Distribution of linked "o";"19161110";1
Distribution of linked "o";"19500105";1
Distribution of linked "o";"19990815";1
Distribution of linked "o";"18790403";1
Distribution of linked "o";"19350714";1
Distribution of linked "o";"19350715";1
Distribution of linked "o";"18660514";1
Distribution of linked "o";"19210529";1
Distribution of linked "o";"19100122";1
Distribution of linked "o";"19941214";1
Distribution of linked "o";"18661128";1
Distribution of linked "o";"18671128";1
Distribution of linked "o";"19580726";1
Distribution of linked "o";"19580626";1
Distribution of linked "o";"19630604";1
Distribution of linked "o";"Q216060";1
Distribution of linked "o";"19050511";1
Distribution of linked "o";"18080311";1
Distribution of linked "o";"18550613";1
Distribution of linked "o";"17770518";1
Distribution of linked "o";"18630426";1
Distribution of linked "o";"18630429";1
Distribution of linked "o";"Q3368580";1
Distribution of linked "o";"18990828";1
Distribution of linked "o";"19780826";1
Distribution of linked "o";"20020723";1
Distribution of linked "o";"19101029";1
Distribution of linked "o";"18980817";1
Distribution of linked "o";"19450503";1
Distribution of linked "o";"18480610";1
Distribution of linked "o";"18991114";1
Distribution of linked "o";"Q3574233";1
Distribution of linked "o";"18880912";1
Distribution of linked "o";"16160515";1
Distribution of linked "o";"16440516";1
Distribution of linked "o";"19900306";1
Distribution of linked "o";"19801227";1
Distribution of linked "o";"18671119";1
Distribution of linked "o";"19381228";1
Distribution of linked "o";"02560101";1
Distribution of linked "o";"03360101";1
Distribution of linked "o";"19370619";1
Distribution of linked "o";"Q5490183";1
Distribution of linked "o";"19370131";1
Distribution of linked "o";"19740623";1
Distribution of linked "o";"19380725";1
Distribution of linked "o";"Q106126";1
Distribution of linked "o";"19211013";1
Distribution of linked "o";"19911109";1
Distribution of linked "o";"19581210";1
Distribution of linked "o";"19831102";1
Distribution of linked "o";"20150622";1
Distribution of linked "o";"19060927";1
Distribution of linked "o";"19460110";1
Distribution of linked "o";"18620915";1
Distribution of linked "o";"19450615";1
Distribution of linked "o";"19841114";1
Distribution of linked "o";"19610519";1
Distribution of linked "o";"16150610";1
Distribution of linked "o";"19610125";1
Distribution of linked "o";"18430614";1
Distribution of linked "o";"19190219";1
Distribution of linked "o";"20140115";1
Distribution of linked "o";"19290110";1
Distribution of linked "o";"18041108";1
Distribution of linked "o";"18760229";1
Distribution of linked "o";"18730114";1
Distribution of linked "o";"19330319";1
Distribution of linked "o";"Q1330179";1
Distribution of linked "o";"16330223";1
Distribution of linked "o";"17030526";1
Distribution of linked "o";"19010706";1
Distribution of linked "o";"17680205";1
Distribution of linked "o";"18430224";1
Distribution of linked "o";"18411006";1
Distribution of linked "o";"18160719";1
Distribution of linked "o";"18820623";1
Distribution of linked "o";"18320131";1
Distribution of linked "o";"19020530";1
Distribution of linked "o";"19720505";1
Distribution of linked "o";"18871119";1
Distribution of linked "o";"19390427";1
Distribution of linked "o";"19660628";1
Distribution of linked "o";"18600225";1
Distribution of linked "o";"19090628";1
Distribution of linked "o";"18850625";1
Distribution of linked "o";"Q1593388";1
Distribution of linked "o";"19270329";1
Distribution of linked "o";"20150530";1
Distribution of linked "o";"19440427";1
Distribution of linked "o";"Q1936065";1
Distribution of linked "o";"Q526918";1
Distribution of linked "o";"19330718";1
Distribution of linked "o";"18781021";1
Distribution of linked "o";"19470802";1
Distribution of linked "o";"18750927";1
Distribution of linked "o";"19390410";1
Distribution of linked "o";"19931104";1
Distribution of linked "o";"18290531";1
Distribution of linked "o";"19020928";1
Distribution of linked "o";"18960107";1
Distribution of linked "o";"19790509";1
Distribution of linked "o";"19370914";1
Distribution of linked "o";"16650327";1
Distribution of linked "o";"17290815";1
Distribution of linked "o";"18031022";1
Distribution of linked "o";"18710421";1
Distribution of linked "o";"18760828";1
Distribution of linked "o";"19450922";1
Distribution of linked "o";"19330330";1
Distribution of linked "o";"20070530";1
Distribution of linked "o";"17291007";1
Distribution of linked "o";"17921119";1
Distribution of linked "o";"19481212";1
Distribution of linked "o";"15720123";1
Distribution of linked "o";"19470129";1
Distribution of linked "o";"16600220";1
Distribution of linked "o";"17071126";1
Distribution of linked "o";"20020329";1
Distribution of linked "o";"19920408";1
Distribution of linked "o";"19660118";1
Distribution of linked "o";"19591012";1
Distribution of linked "o";"19080129";1
Distribution of linked "o";"19970302";1
Distribution of linked "o";"18921212";1
Distribution of linked "o";"19600727";1
Distribution of linked "o";"Q129121";1
Distribution of linked "o";"17550920";1
Distribution of linked "o";"18270408";1
Distribution of linked "o";"19390312";1
Distribution of linked "o";"19490301";1
Distribution of linked "o";"19501030";1
Distribution of linked "o";"19891002";1
Distribution of linked "o";"15510511";1
Distribution of linked "o";"18900104";1
Distribution of linked "o";"19011210";1
Distribution of linked "o";"15100420";1
Distribution of linked "o";"14460000";1
Distribution of linked "o";"18490923";1
Distribution of linked "o";"19270513";1
Distribution of linked "o";"Q697888";1
Distribution of linked "o";"20110228";1
Distribution of linked "o";"19320506";1
Distribution of linked "o";"19660723";1
Distribution of linked "o";"19610228";1
Distribution of linked "o";"19400703";1
Distribution of linked "o";"19691216";1
Distribution of linked "o";"19130305";1
Distribution of linked "o";"20020808";1
Distribution of linked "o";"19070914";1
Distribution of linked "o";"19960212";1
Distribution of linked "o";"19590827";1
Distribution of linked "o";"19881229";1
Distribution of linked "o";"19310815";1
Distribution of linked "o";"20151010";1
Distribution of linked "o";"16840616";1
Distribution of linked "o";"17500829";1
Distribution of linked "o";"19401214";1
Distribution of linked "o";"19660313";1
Distribution of linked "o";"19831211";1
Distribution of linked "o";"18530627";1
Distribution of linked "o";"18970307";1
Distribution of linked "o";"17090509";1
Distribution of linked "o";"17850625";1
Distribution of linked "o";"18581126";1
Distribution of linked "o";"19291114";1
Distribution of linked "o";"18541213";1
Distribution of linked "o";"19790817";1
Distribution of linked "o";"19290506";1
Distribution of linked "o";"20070327";1
Distribution of linked "o";"Q1742627";1
Distribution of linked "o";"19650112";1
Distribution of linked "o";"19170722";1
Distribution of linked "o";"19410929";1
Distribution of linked "o";"19971014";1
Distribution of linked "o";"19860723";1
Distribution of linked "o";"18510409";1
Distribution of linked "o";"19271128";1
Distribution of linked "o";"19520509";1
Distribution of linked "o";"19430927";1
Distribution of linked "o";"Q3310178";1
Distribution of linked "o";"19490920";1
Distribution of linked "o";"19300925";1
Distribution of linked "o";"19991018";1
Distribution of linked "o";"19970209";1
Distribution of linked "o";"18290224";1
Distribution of linked "o";"15250812";1
Distribution of linked "o";"Q328358";1
Distribution of linked "o";"20050712";1
Distribution of linked "o";"18980910";1
Distribution of linked "o";"19860806";1
Distribution of linked "o";"17840826";1
Distribution of linked "o";"18470525";1
Distribution of linked "o";"19400712";1
Distribution of linked "o";"19660000";1
Distribution of linked "o";"10271203";1
Distribution of linked "o";"09670101";1
Distribution of linked "o";"18970310";1
Distribution of linked "o";"19740612";1
Distribution of linked "o";"17320710";1
Distribution of linked "o";"18100509";1
Distribution of linked "o";"19240223";1
Distribution of linked "o";"20000722";1
Distribution of linked "o";"17111104";1
Distribution of linked "o";"17820711";1
Distribution of linked "o";"19360522";1
Distribution of linked "o";"18171130";1
Distribution of linked "o";"19000211";1
Distribution of linked "o";"18871121";1
Distribution of linked "o";"19450204";1
Distribution of linked "o";"16300504";1
Distribution of linked "o";"19390503";1
Distribution of linked "o";"19230306";1
Distribution of linked "o";"19911108";1
Distribution of linked "o";"20040731";1
Distribution of linked "o";"18830929";1
Distribution of linked "o";"19520414";1
Distribution of linked "o";"19810910";1
Distribution of linked "o";"19520303";1
Distribution of linked "o";"Q469482";1
Distribution of linked "o";"19580516";1
Distribution of linked "o";"19400807";1
Distribution of linked "o";"19580307";1
Distribution of linked "o";"18411222";1
Distribution of linked "o";"19210223";1
Distribution of linked "o";"19201206";1
Distribution of linked "o";"20020831";1
Distribution of linked "o";"19310214";1
Distribution of linked "o";"19270227";1
Distribution of linked "o";"20150804";1
Distribution of linked "o";"19250322";1
Distribution of linked "o";"20070524";1
Distribution of linked "o";"15500120";1
Distribution of linked "o";"16080130";1
Distribution of linked "o";"19660120";1
Distribution of linked "o";"18810625";1
Distribution of linked "o";"19581220";1
Distribution of linked "o";"19500307";1
Distribution of linked "o";"16490807";1
Distribution of linked "o";"16971021";1
Distribution of linked "o";"18130805";1
Distribution of linked "o";"18960923";1
Distribution of linked "o";"19721127";1
Distribution of linked "o";"18170612";1
Distribution of linked "o";"18840330";1
Distribution of linked "o";"18610625";1
Distribution of linked "o";"19280119";1
Distribution of linked "o";"18530904";1
Distribution of linked "o";"19770702";1
Distribution of linked "o";"18561124";1
Distribution of linked "o";"14940820";1
Distribution of linked "o";"17640211";1
Distribution of linked "o";"18320601";1
Distribution of linked "o";"19641215";1
Distribution of linked "o";"Q3939129";1
Distribution of linked "o";"19280502";1
Distribution of linked "o";"20001208";1
Distribution of linked "o";"19670420";1
Distribution of linked "o";"17250212";1
Distribution of linked "o";"17871218";1
Distribution of linked "o";"20090412";1
Distribution of linked "o";"18730701";1
Distribution of linked "o";"19511127";1
Distribution of linked "o";"18880827";1
Distribution of linked "o";"19610112";1
Distribution of linked "o";"11690224";1
Distribution of linked "o";"18320926";1
Distribution of linked "o";"18880915";1
Distribution of linked "o";"14410101";1
Distribution of linked "o";"15110513";1
Distribution of linked "o";"19790409";1
Distribution of linked "o";"19260810";1
Distribution of linked "o";"19980425";1
Distribution of linked "o";"19590922";1
Distribution of linked "o";"18890903";1
Distribution of linked "o";"19770901";1
Distribution of linked "o";"15130606";1
Distribution of linked "o";"19560604";1
Distribution of linked "o";"18770826";1
Distribution of linked "o";"19610509";1
Distribution of linked "o";"19540504";1
Distribution of linked "o";"18890401";1
Distribution of linked "o";"19430123";1
Distribution of linked "o";"19281128";1
Distribution of linked "o";"18970331";1
Distribution of linked "o";"17961227";1
Distribution of linked "o";"18690215";1
Distribution of linked "o";"19031028";1
